Sale_ID,Farmer_ID,Farm_ID,Market_ID,Crop,Quantity_Sold_kg,Market_Price_Naira,Transport_Cost,Storage_Cost,Loss_Transit_kg,Stored_kg,Capacity_kg,Sale_Date
S2558,F167,FP0709,M718,Maize,2214.13,300.6,3769.37,5786.78,30.33,1960.1,2328.64,04/05/2024
S2559,F196,FP0291,M136,Sorghum,1821.56,261.14,8595.37,2045.4,85.75,1362.76,1696.05,28/08/2024
S2560,F234,FP0996,M329,Yam,879.66,364.12,8024.73,1262.15,34.36,867.0,1117.86,18/12/2024
S2561,F219,FP1024,M943,Sorghum,2196.73,214.95,3652.73,1622.99,27.44,2170.19,2693.85,27/10/2024
S2562,F039,FP0933,M479,Rice,1472.23,274.94,2506.23,2801.22,47.08,1196.2,1340.09,02/10/2024
S2563,F051,FP0364,M950,Cassava,2912.61,204.2,6936.75,2810.85,16.17,2361.65,3034.06,07/02/2024
S2564,F076,FP1251,M596,Cassava,2162.58,113.3,2547.93,2130.78,44.74,1724.36,2164.16,18/03/2024
S2565,F210,FP0158,M328,Yam,2833.45,256.72,2785.08,4802.13,79.6,2484.77,3018.54,05/05/2024
S2566,F107,FP0241,M435,Sorghum,1527.56,249.67,6920.7,3744.03,50.46,1219.53,1474.8,28/09/2024
S2567,F027,FP0589,M818,Maize,1667.69,259.92,3026.13,2431.43,11.71,1576.29,1951.31,24/12/2024
S2568,F048,FP0484,M158,Yam,1201.24,194.26,4603.68,2838.19,51.26,1097.24,1275.86,19/04/2024
S2569,F002,FP0929,M562,Rice,1137.68,222.9,3579.88,3423.68,26.21,859.22,1025.62,11/04/2024
S2570,F030,FP0059,M009,Maize,1294.96,251.28,3919.68,4194.34,16.53,1169.74,1451.43,12/03/2024
S2571,F154,FP0908,M160,Yam,2206.06,268.83,3474.84,4565.67,43.71,1623.12,1918.78,25/01/2024
S2572,F089,FP0221,M069,Rice,973.95,186.62,7893.65,3365.98,48.19,924.77,1028.4,09/01/2024
S2573,F042,FP0578,M533,Rice,1895.96,389.25,5098.6,1052.39,90.99,1648.94,2142.19,02/10/2024
S2574,F272,FP0611,M329,Maize,1445.49,288.21,2857.73,4204.22,45.85,1225.2,1488.57,16/10/2024
S2575,F066,FP0806,M673,Cassava,1817.18,160.85,3796.66,3103.5,10.21,1322.26,1602.13,19/09/2024
S2576,F286,FP0007,M497,Sorghum,738.93,182.82,6473.24,4993.11,34.08,704.86,787.71,28/11/2024
S2577,F006,FP0970,M109,Yam,1574.49,210.04,5142.49,1719.48,60.39,1571.16,1964.55,21/05/2024
S2578,F068,FP0759,M866,Cassava,1819.05,310.24,6918.99,2452.42,90.44,1527.48,1951.92,29/11/2024
S2579,F124,FP1004,M504,Yam,1062.61,228.48,8284.02,1277.53,30.56,849.16,964.93,27/09/2024
S2580,F029,FP1382,M483,Maize,1413.77,318.89,7050.03,4057.65,67.05,1320.93,1648.38,24/07/2024
S2581,F059,FP0838,M864,Maize,1403.79,180.44,7159.05,4037.74,58.13,1224.7,1348.73,05/01/2024
S2582,F145,FP0539,M999,Cassava,659.54,241.09,3994.06,1098.32,8.54,506.24,600.11,26/10/2024
S2583,F088,FP0848,M415,Cassava,2909.08,300.48,6109.23,2697.96,66.58,2625.04,3059.02,21/10/2024
S2584,F161,FP0026,M083,Sorghum,2279.97,194.93,5344.12,2117.46,81.5,2228.91,2849.99,19/03/2024
S2585,F249,FP0205,M897,Maize,1806.41,158.21,3418.75,2576.53,27.86,1366.83,1544.05,14/01/2024
S2586,F281,FP1247,M634,Cassava,1328.15,204.65,8725.06,4620.18,2.62,1142.24,1472.23,03/10/2024
S2587,F239,FP1004,M858,Cassava,1759.64,161.89,6433.57,1705.69,76.59,1415.73,1576.92,02/12/2024
S2588,F244,FP0422,M182,Rice,1649.69,240.78,6573.71,5865.21,35.0,1258.12,1460.16,29/04/2024
S2589,F059,FP1078,M914,Cassava,1432.35,303.41,5141.3,4221.28,25.45,1404.98,1606.52,13/08/2024
S2590,F129,FP1247,M999,Cassava,1540.16,257.13,6323.4,5694.65,1.96,1134.99,1463.69,13/07/2024
S2591,F081,FP0044,M155,Yam,2545.08,155.11,7365.79,683.32,25.28,1819.13,2160.6,29/10/2024
S2592,F217,FP0892,M608,Sorghum,2060.09,239.19,6334.25,1904.05,18.04,1945.45,2176.12,21/09/2024
S2593,F224,FP1176,M140,Yam,2223.03,345.45,3984.61,988.54,13.38,1637.29,2048.78,05/11/2024
S2594,F220,FP1169,M841,Cassava,958.97,332.13,7198.65,2088.25,19.9,774.38,1005.97,16/02/2024
S2595,F181,FP1138,M495,Maize,1872.85,153.2,3047.32,6308.68,23.91,1760.36,2063.09,21/08/2024
S2596,F071,FP0345,M990,Maize,1607.52,340.5,6192.9,3374.06,33.76,1133.05,1332.47,30/06/2024
S2597,F023,FP0181,M045,Rice,2134.75,219.39,4558.87,965.18,6.97,1725.13,2004.59,27/04/2024
S2598,F133,FP0759,M382,Yam,1902.16,156.9,4512.62,3218.65,61.21,1901.99,2124.31,29/08/2024
S2599,F050,FP0970,M698,Rice,1845.46,254.11,5494.67,2548.78,67.33,1300.6,1681.48,24/01/2024
S2600,F053,FP0004,M681,Cassava,1308.28,262.1,2328.79,2009.43,36.93,971.03,1116.49,22/09/2024
S2601,F208,FP0260,M930,Maize,2411.2,244.35,7727.26,836.04,91.9,1800.51,2230.86,01/11/2024
S2602,F007,FP0363,M045,Rice,693.64,87.23,5662.45,3760.2,22.92,652.52,830.83,12/11/2024
S2603,F037,FP0045,M920,Sorghum,733.41,386.98,5672.95,1915.04,6.32,604.67,684.18,18/03/2024
S2604,F069,FP1266,M936,Maize,1391.4,194.18,5776.04,1812.41,12.63,1283.69,1620.1,24/03/2024
S2605,F103,FP1476,M393,Rice,2497.77,186.69,4097.48,970.91,50.41,1770.9,2020.27,15/05/2024
S2606,F017,FP0815,M574,Maize,1228.34,292.21,7803.81,2921.43,1.59,1089.01,1204.11,28/08/2024
S2607,F094,FP1249,M737,Maize,1227.76,225.34,4062.84,11.85,56.08,872.04,1111.33,03/10/2024
S2608,F019,FP1199,M469,Cassava,1752.52,256.23,5169.9,927.01,46.02,1424.99,1738.06,21/02/2024
S2609,F193,FP0815,M803,Maize,1649.57,247.97,5693.25,3561.63,7.6,1162.09,1486.82,27/02/2024
S2610,F225,FP1208,M364,Sorghum,2115.71,219.74,2941.51,4403.29,43.91,2095.86,2500.12,13/08/2024
S2611,F086,FP0904,M485,Rice,1889.92,273.31,5042.82,4776.09,60.18,1399.15,1707.88,31/08/2024
S2612,F097,FP1342,M098,Sorghum,669.94,228.78,5534.1,3718.76,4.29,563.32,721.37,06/07/2024
S2613,F212,FP0041,M816,Yam,2228.25,294.43,5667.68,3764.74,10.74,2199.44,2713.42,19/10/2024
S2614,F231,FP0043,M999,Cassava,2164.71,326.37,5657.01,4426.33,14.05,1642.77,1879.1,25/04/2024
S2615,F092,FP0409,M553,Rice,1593.24,245.77,8577.84,4796.34,57.14,1430.35,1785.99,10/11/2024
S2616,F171,FP0162,M465,Rice,2264.22,329.94,3614.11,3864.84,20.9,1656.43,1897.02,17/06/2024
S2617,F092,FP0651,M816,Sorghum,2269.21,325.43,5368.62,2981.36,67.03,2072.1,2470.83,22/10/2024
S2618,F287,FP1356,M264,Rice,2326.17,177.28,2858.49,4449.14,104.62,2317.55,2672.94,04/08/2024
S2619,F270,FP0366,M772,Maize,2080.14,100.96,4919.68,661.86,76.59,1689.97,1908.05,16/07/2024
S2620,F151,FP0751,M849,Maize,1682.29,238.49,6619.47,3088.13,82.39,1496.5,1883.85,14/03/2024
S2621,F285,FP1280,M830,Yam,2032.58,148.99,4742.4,6730.8,24.17,1809.79,2293.14,14/06/2024
S2622,F239,FP1021,M688,Cassava,1690.0,291.76,3760.8,1227.46,72.47,1188.94,1422.16,17/11/2024
S2623,F286,FP1423,M074,Cassava,1693.66,219.86,4500.45,3792.81,34.35,1627.37,2106.07,20/08/2024
S2624,F109,FP0846,M707,Rice,2238.11,309.32,5239.91,5504.16,13.18,1983.85,2398.82,01/12/2024
S2625,F201,FP1070,M488,Cassava,1879.2,389.84,7799.79,2022.5,31.69,1748.7,2246.69,10/05/2024
S2626,F287,FP0321,M607,Yam,1167.99,197.73,2566.43,1748.76,45.08,937.07,1194.2,05/12/2024
S2627,F260,FP0237,M141,Rice,2071.25,328.11,5946.09,3151.99,79.05,1509.84,1919.37,02/02/2024
S2628,F011,FP0257,M816,Sorghum,2148.47,70.69,6544.76,257.4,2.73,2007.93,2380.01,05/03/2024
S2629,F110,FP1461,M505,Maize,2035.88,199.88,4958.0,3347.55,84.5,1482.88,1920.36,08/10/2024
S2630,F134,FP0499,M397,Yam,1600.5,274.64,4297.15,5298.16,27.82,1462.55,1645.75,11/08/2024
S2631,F019,FP1011,M119,Sorghum,2019.32,285.69,5636.74,2166.55,97.56,1748.71,2252.18,03/04/2024
S2632,F223,FP1215,M995,Cassava,1748.53,159.99,5333.59,5977.84,87.3,1432.51,1845.43,13/03/2024
S2633,F044,FP0519,M128,Rice,632.02,182.93,6573.42,1740.96,0.53,601.69,688.56,26/09/2024
S2634,F163,FP0921,M957,Sorghum,2751.12,200.0,4915.1,3760.22,118.29,2421.76,2737.45,25/01/2024
S2635,F021,FP0805,M576,Sorghum,2072.63,302.09,4194.49,1556.44,23.88,1948.43,2284.6,26/03/2024
S2636,F190,FP0840,M103,Sorghum,2392.59,187.94,5969.3,5308.88,19.81,1943.6,2176.89,25/04/2024
S2637,F158,FP0505,M871,Sorghum,1584.7,273.03,5444.52,4117.18,12.05,1510.17,1888.05,05/08/2024
S2638,F100,FP1468,M382,Yam,2650.47,210.96,1523.2,2462.33,127.1,2537.79,2932.88,31/05/2024
S2639,F292,FP0404,M593,Yam,1700.04,292.0,2861.76,2342.97,35.81,1388.82,1672.62,27/08/2024
S2640,F180,FP1316,M207,Maize,903.52,272.73,5146.39,4729.35,13.55,719.72,895.55,08/05/2024
S2641,F041,FP1494,M192,Sorghum,1572.14,263.24,1276.97,1852.85,16.41,1434.58,1769.73,31/10/2024
S2642,F181,FP1361,M863,Cassava,1921.23,262.66,3842.16,1373.47,39.42,1897.76,2110.01,03/09/2024
S2643,F068,FP1358,M077,Cassava,2106.16,283.53,4627.23,4888.8,84.98,1993.97,2498.28,19/07/2024
S2644,F105,FP0971,M095,Cassava,1616.63,264.35,4701.08,1445.74,31.61,1512.99,1859.79,07/05/2024
S2645,F035,FP1316,M066,Rice,2072.57,284.39,3265.27,3135.78,99.83,1969.56,2194.3,12/03/2024
S2646,F018,FP1426,M125,Cassava,1263.84,234.01,7567.48,3070.32,46.74,1223.13,1375.65,15/04/2024
S2647,F056,FP0132,M231,Maize,891.87,120.99,3433.89,5087.26,33.92,742.94,917.12,22/11/2024
S2648,F068,FP0126,M555,Sorghum,3160.48,210.6,1465.64,387.63,16.22,2323.55,2700.5,29/08/2024
S2649,F240,FP0385,M712,Sorghum,1551.59,191.41,1209.21,3508.54,63.79,1194.19,1418.29,08/11/2024
S2650,F009,FP0538,M433,Rice,2051.36,169.12,5653.66,4298.04,100.41,1715.57,1911.28,19/05/2024
S2651,F131,FP0733,M281,Rice,1844.68,308.92,7443.69,1180.54,77.29,1816.73,2013.29,27/02/2024
S2652,F266,FP0399,M808,Yam,2239.53,174.63,5332.04,4494.69,18.86,1988.86,2357.16,29/05/2024
S2653,F243,FP1293,M140,Sorghum,2244.47,264.74,6865.87,1616.59,111.95,1722.38,1930.12,02/11/2024
S2654,F037,FP0034,M455,Yam,1230.56,294.34,1696.63,2218.25,52.3,1180.75,1355.81,25/12/2024
S2655,F296,FP0152,M946,Rice,1475.34,248.17,6443.84,2022.44,47.07,1459.07,1728.03,21/05/2024
S2656,F183,FP0367,M481,Rice,1732.92,178.92,4874.47,5332.59,28.49,1683.39,2067.29,01/07/2024
S2657,F016,FP0466,M402,Cassava,1361.01,205.48,2772.0,4013.17,54.85,986.63,1105.25,26/10/2024
S2658,F189,FP0786,M583,Maize,2216.2,253.7,6020.13,4189.36,73.76,1880.43,2290.77,28/12/2024
S2659,F022,FP1098,M602,Sorghum,2445.21,182.24,4646.31,1840.35,69.15,2069.52,2527.56,22/09/2024
S2660,F292,FP0607,M540,Maize,873.15,267.46,8037.43,2405.29,1.84,839.2,1035.16,29/10/2024
S2661,F125,FP1490,M079,Maize,2065.14,309.42,2991.31,2977.84,10.18,1964.9,2413.95,01/03/2024
S2662,F173,FP0679,M250,Sorghum,2095.52,202.49,3043.67,3666.45,60.78,2074.6,2381.07,03/08/2024
S2663,F243,FP0090,M691,Yam,2240.97,317.12,7208.35,2229.9,4.47,2116.79,2632.56,23/08/2024
S2664,F151,FP0858,M876,Yam,1903.07,239.85,8147.83,3725.02,89.46,1659.48,1998.93,08/12/2024
S2665,F225,FP0690,M759,Rice,1138.29,262.39,5457.34,4962.38,10.29,1106.9,1265.42,20/02/2024
S2666,F016,FP1324,M999,Yam,1803.52,227.65,6400.99,1868.09,2.56,1420.6,1679.76,09/05/2024
S2667,F244,FP0771,M238,Cassava,2051.54,259.26,4773.26,1497.46,36.15,1656.78,2048.78,21/05/2024
S2668,F032,FP1267,M553,Rice,1800.29,236.9,5197.05,2699.33,41.25,1501.09,1665.55,23/03/2024
S2669,F138,FP1224,M335,Rice,1808.99,428.86,5623.27,3967.95,49.5,1379.92,1730.64,24/07/2024
S2670,F090,FP0562,M010,Yam,2019.01,221.6,5772.63,4488.38,17.37,1869.59,2348.57,15/02/2024
S2671,F104,FP1278,M742,Cassava,1992.91,175.23,4036.6,890.63,73.72,1594.59,1950.63,11/06/2024
S2672,F291,FP0096,M255,Yam,1709.05,247.94,5659.99,2710.39,61.69,1621.21,1816.18,09/06/2024
S2673,F092,FP0412,M971,Cassava,2840.16,239.98,4725.07,3176.44,107.44,2517.92,3091.74,15/05/2024
S2674,F169,FP0941,M877,Yam,2545.15,158.6,4887.51,1399.93,42.89,2435.18,2915.13,04/07/2024
S2675,F044,FP1320,M651,Maize,2184.59,268.63,7070.85,215.09,35.25,2023.87,2614.56,07/04/2024
S2676,F123,FP1059,M618,Sorghum,1758.16,243.9,8397.38,2378.18,61.56,1537.61,1970.86,31/05/2024
S2677,F037,FP0512,M849,Maize,1395.84,268.29,3623.84,2702.1,27.78,1293.99,1562.69,11/04/2024
S2678,F128,FP1141,M132,Yam,1305.04,225.27,6368.21,3201.87,59.69,950.08,1180.32,14/05/2024
S2679,F125,FP1284,M276,Cassava,2455.74,160.1,1555.61,3175.75,43.44,1826.41,2133.31,16/07/2024
S2680,F080,FP0955,M228,Rice,2017.54,251.16,2529.1,1211.88,82.17,1475.0,1904.54,10/11/2024
S2681,F300,FP0993,M893,Yam,2596.56,186.23,5721.97,4687.91,129.76,2261.69,2525.05,21/01/2024
S2682,F242,FP1277,M564,Maize,2267.42,167.21,8255.29,3696.09,112.54,1754.46,1984.3,10/09/2024
S2683,F271,FP0949,M072,Cassava,1390.31,188.54,3080.3,2662.62,15.22,1066.84,1321.83,13/08/2024
S2684,F191,FP0347,M848,Cassava,1699.46,153.41,8824.36,1593.88,1.06,1519.94,1737.59,11/01/2024
S2685,F114,FP0126,M602,Sorghum,2593.06,242.67,5115.6,4244.25,56.91,2482.23,2970.37,09/10/2024
S2686,F092,FP0385,M205,Sorghum,2200.91,273.24,3741.1,1528.42,20.47,2199.84,2504.4,24/10/2024
S2687,F300,FP0339,M303,Yam,1302.47,163.65,3146.43,432.78,58.76,1067.88,1297.57,13/05/2024
S2688,F075,FP0366,M546,Rice,1615.33,343.6,2053.9,2389.97,64.89,1473.22,1909.86,08/08/2024
S2689,F091,FP0115,M159,Rice,1532.61,343.69,3889.75,235.56,71.8,1243.05,1591.12,03/10/2024
S2690,F228,FP1152,M782,Cassava,1392.9,200.09,6062.56,4445.87,9.37,1124.24,1452.09,02/10/2024
S2691,F068,FP0874,M467,Sorghum,2051.04,294.29,6367.72,1070.3,94.09,1791.97,2005.8,28/12/2024
S2692,F019,FP1420,M667,Sorghum,2536.49,140.58,1964.81,3984.76,102.38,2137.55,2485.32,26/04/2024
S2693,F081,FP0812,M059,Sorghum,2284.39,91.42,6202.47,5792.87,73.67,2092.57,2602.14,24/04/2024
S2694,F267,FP0655,M437,Sorghum,1693.51,222.06,8636.56,3288.29,4.5,1421.85,1727.34,12/08/2024
S2695,F240,FP1083,M527,Cassava,1639.92,202.18,3975.95,3312.53,78.16,1392.52,1653.25,12/01/2024
S2696,F203,FP0231,M904,Rice,1114.13,272.7,3703.32,2737.3,3.21,967.05,1171.87,01/09/2024
S2697,F266,FP0247,M078,Maize,2136.08,297.93,6776.34,1609.96,72.84,2051.22,2317.01,21/05/2024
S2698,F060,FP1485,M864,Sorghum,1632.97,364.56,4165.59,71.33,59.42,1422.2,1833.88,08/09/2024
S2699,F290,FP0084,M117,Yam,1676.36,299.26,6656.53,4339.72,11.18,1390.12,1741.64,20/04/2024
S2700,F279,FP0851,M526,Rice,2450.7,53.02,1553.91,3466.89,85.43,2202.05,2558.71,18/06/2024
S2701,F291,FP0111,M068,Yam,1535.77,171.38,6724.71,2422.87,39.01,1182.19,1489.18,14/03/2024
S2702,F286,FP0155,M581,Maize,1756.77,201.12,3657.02,3059.93,51.55,1633.6,2117.2,08/11/2024
S2703,F285,FP1471,M518,Maize,2672.02,268.43,5293.09,5038.88,78.48,1912.88,2392.81,10/11/2024
S2704,F105,FP0018,M205,Cassava,1177.45,154.99,3320.41,2233.34,9.49,846.69,1001.42,07/05/2024
S2705,F204,FP1360,M962,Cassava,17.6,386.45,6342.8,3576.22,0.87,17.49,21.95,16/01/2024
S2706,F080,FP0812,M915,Maize,2348.71,213.32,6270.84,1208.06,14.03,2101.68,2519.9,18/02/2024
S2707,F076,FP0821,M477,Yam,1869.56,267.09,7491.24,3699.6,88.71,1839.36,2234.46,27/07/2024
S2708,F266,FP1277,M358,Cassava,955.38,179.14,6911.5,2748.72,40.47,778.05,929.68,19/02/2024
S2709,F131,FP1246,M329,Rice,1704.6,234.51,4437.61,2611.37,36.68,1352.36,1535.58,12/09/2024
S2710,F107,FP0889,M860,Rice,2398.71,288.67,3079.52,1857.23,24.06,1744.39,2009.71,27/11/2024
S2711,F198,FP0997,M287,Sorghum,1656.7,323.06,3837.52,3115.01,62.28,1474.3,1721.9,11/05/2024
S2712,F006,FP0775,M561,Maize,1007.81,117.64,7787.72,4329.96,49.48,711.64,869.08,15/12/2024
S2713,F207,FP1399,M999,Sorghum,2117.68,328.93,3679.19,4085.83,102.03,1719.44,1949.33,07/01/2024
S2714,F143,FP1071,M027,Sorghum,1788.31,245.74,10401.73,2885.72,2.47,1254.32,1476.27,15/10/2024
S2715,F165,FP0382,M776,Sorghum,2268.17,207.03,1767.47,2050.26,19.55,1842.78,2052.63,12/09/2024
S2716,F263,FP0084,M146,Cassava,1060.06,332.71,4927.45,2570.42,18.3,799.85,914.77,03/11/2024
S2717,F133,FP0614,M988,Cassava,1998.8,337.93,5432.14,4713.98,44.04,1623.53,1843.33,16/09/2024
S2718,F285,FP0290,M263,Maize,1653.18,172.71,3418.8,3128.52,2.51,1231.05,1555.8,02/10/2024
S2719,F168,FP0240,M884,Rice,1557.32,222.38,5584.59,3936.01,9.37,1505.1,1894.51,29/05/2024
S2720,F208,FP1489,M222,Cassava,1805.11,274.13,5827.25,4485.19,53.26,1321.94,1634.72,21/02/2024
S2721,F085,FP1272,M482,Rice,2096.05,283.61,1390.87,3432.33,104.52,1780.17,2173.05,20/08/2024
S2722,F239,FP1421,M337,Yam,2016.51,144.37,7393.24,2432.71,39.21,1973.32,2386.92,29/02/2024
S2723,F293,FP0798,M733,Cassava,2040.44,288.87,5909.38,4042.22,25.12,1837.64,2045.46,02/05/2024
S2724,F219,FP1441,M672,Maize,1284.96,329.33,4811.98,2941.76,51.02,1269.69,1521.28,02/07/2024
S2725,F256,FP1459,M619,Sorghum,1385.54,323.24,184.27,3356.19,33.28,994.25,1289.01,20/02/2024
S2726,F256,FP1190,M504,Sorghum,2138.65,185.43,7464.23,3342.02,70.02,2040.98,2282.2,15/10/2024
S2727,F209,FP0467,M932,Sorghum,1280.68,321.97,5350.73,3360.73,25.24,1117.43,1348.05,25/11/2024
S2728,F216,FP0721,M716,Cassava,1941.61,172.88,2766.39,5534.87,43.48,1476.17,1718.36,29/05/2024
S2729,F058,FP1037,M949,Maize,1054.99,266.11,6896.85,4091.19,22.95,1037.34,1229.52,08/09/2024
S2730,F010,FP0674,M726,Sorghum,1451.0,208.39,3510.29,2190.28,40.72,1026.08,1150.1,18/07/2024
S2731,F067,FP1077,M436,Maize,3408.01,178.78,1188.58,2329.16,131.33,2698.36,3503.71,27/09/2024
S2732,F068,FP0344,M169,Sorghum,1788.68,226.26,4493.99,2088.84,7.98,1698.13,1931.82,19/10/2024
S2733,F010,FP0569,M199,Sorghum,928.56,87.72,4822.84,3150.56,34.32,801.2,984.02,15/01/2024
S2734,F124,FP1096,M982,Sorghum,1481.72,157.09,2571.5,5371.44,13.95,1058.19,1228.12,27/01/2024
S2735,F116,FP1339,M939,Sorghum,1516.69,195.43,532.11,2837.75,32.9,1436.49,1776.7,25/09/2024
S2736,F087,FP0289,M649,Maize,2089.0,311.95,4467.93,2004.17,71.14,1994.51,2396.9,19/04/2024
S2737,F183,FP1188,M746,Rice,2173.53,305.99,6217.31,2483.27,96.98,1585.8,2045.67,07/02/2024
S2738,F037,FP0319,M555,Sorghum,1011.78,127.81,4887.28,2269.3,28.89,924.98,1109.1,08/01/2024
S2739,F049,FP1376,M442,Maize,2497.59,254.25,4243.21,4296.17,112.43,1782.21,2096.41,28/05/2024
S2740,F224,FP1012,M611,Rice,1967.16,179.55,4168.76,2441.38,80.03,1379.81,1584.13,31/03/2024
S2741,F264,FP0720,M319,Yam,1279.96,257.78,8504.14,89.45,23.79,1275.0,1613.28,23/01/2024
S2742,F098,FP1125,M730,Rice,1870.09,298.22,2585.65,3156.6,58.14,1396.54,1703.43,04/08/2024
S2743,F140,FP1146,M920,Rice,1183.93,343.11,5777.17,5619.44,53.4,1070.41,1329.49,14/04/2024
S2744,F181,FP1041,M637,Yam,2652.66,299.14,4748.36,3925.93,121.19,2605.13,3206.05,19/12/2024
S2745,F244,FP0232,M684,Cassava,1307.61,284.37,1902.83,4192.53,24.66,919.34,1162.7,06/09/2024
S2746,F287,FP0940,M032,Maize,1847.65,294.67,7687.63,4355.68,63.98,1433.83,1580.2,22/12/2024
S2747,F180,FP1420,M072,Maize,1673.59,157.41,4436.24,1693.13,57.7,1556.67,1752.46,22/11/2024
S2748,F011,FP0387,M574,Maize,1605.06,136.03,6315.88,3661.42,63.5,1178.62,1333.94,03/04/2024
S2749,F012,FP0547,M999,Yam,1612.01,248.74,5186.27,2754.56,59.65,1388.07,1573.34,25/05/2024
S2750,F162,FP0624,M965,Maize,1187.2,146.49,1582.33,2779.08,33.84,1022.03,1182.43,02/03/2024
S2751,F170,FP1014,M056,Maize,1781.28,160.86,4341.77,3603.93,18.0,1457.93,1861.95,11/10/2024
S2752,F020,FP1198,M795,Maize,1312.57,311.11,3462.08,3169.03,34.01,1252.11,1427.6,28/08/2024
S2753,F024,FP1397,M435,Yam,1202.21,193.62,5201.61,5482.0,2.29,1014.24,1138.26,04/04/2024
S2754,F272,FP0660,M550,Yam,1910.16,212.9,8078.71,3655.53,6.44,1385.02,1715.66,11/11/2024
S2755,F197,FP1400,M731,Maize,1478.64,272.94,4414.81,16.45,32.68,1199.58,1496.68,05/12/2024
S2756,F287,FP0301,M968,Cassava,2267.99,316.65,6564.23,2581.51,21.43,2222.82,2785.99,11/06/2024
S2757,F187,FP1208,M307,Rice,2562.14,173.49,7715.57,1929.75,19.56,1827.13,2015.04,30/03/2024
S2758,F012,FP0261,M362,Yam,1988.25,158.52,3856.04,2295.09,64.04,1600.61,1824.9,13/07/2024
S2759,F054,FP0395,M771,Cassava,2498.91,226.01,3821.64,1680.49,7.95,1864.01,2159.2,17/11/2024
S2760,F016,FP1311,M284,Yam,2075.64,169.99,3241.97,2721.68,45.55,1573.96,1938.49,05/02/2024
S2761,F117,FP0089,M619,Cassava,1808.31,301.88,2275.5,1739.04,26.02,1723.37,2103.08,14/03/2024
S2762,F024,FP1349,M034,Maize,1224.06,164.11,8917.62,2743.66,6.82,1057.76,1230.72,28/07/2024
S2763,F078,FP0496,M431,Rice,1949.41,323.04,1862.77,4993.46,70.23,1667.55,1840.13,08/07/2024
S2764,F112,FP0204,M989,Maize,1352.88,341.14,7787.43,532.35,46.29,962.61,1232.43,14/07/2024
S2765,F076,FP0958,M470,Sorghum,1592.63,399.25,6202.71,1291.45,30.86,1116.48,1241.17,02/03/2024
S2766,F296,FP0821,M758,Sorghum,1591.61,189.41,4792.78,2627.06,2.8,1523.33,1907.87,07/02/2024
S2767,F001,FP0167,M016,Sorghum,1609.67,220.69,1225.05,3323.24,38.34,1136.33,1437.23,26/11/2024
S2768,F155,FP1405,M759,Cassava,2382.94,218.16,8195.09,2003.16,46.08,1944.04,2405.01,15/12/2024
S2769,F216,FP1343,M823,Yam,2085.14,159.25,8268.74,4333.5,102.19,1766.47,2031.46,02/09/2024
S2770,F166,FP1316,M658,Rice,773.09,210.6,5770.74,1183.47,20.74,754.4,852.95,24/04/2024
S2771,F197,FP0790,M540,Yam,1977.68,321.89,4814.04,1435.19,17.24,1470.05,1804.37,11/05/2024
S2772,F021,FP1488,M483,Rice,1896.79,139.2,4206.49,4266.31,1.99,1829.61,2147.26,14/03/2024
S2773,F103,FP0107,M991,Cassava,1687.69,128.17,4469.68,1949.12,74.24,1202.93,1421.95,24/07/2024
S2774,F291,FP0805,M311,Yam,782.83,156.27,10100.26,2455.89,8.15,577.34,707.41,03/08/2024
S2775,F013,FP0960,M160,Yam,1461.6,204.99,7470.17,3146.01,33.05,1410.57,1681.56,25/08/2024
S2776,F096,FP1285,M512,Sorghum,1106.2,159.64,4618.36,6968.55,22.06,894.99,1042.84,15/04/2024
S2777,F190,FP1301,M597,Sorghum,1297.15,138.77,4386.01,3877.09,36.86,1003.74,1247.16,05/07/2024
S2778,F026,FP0066,M935,Yam,1253.94,136.88,4472.9,3915.0,47.9,1216.46,1471.48,10/07/2024
S2779,F153,FP1208,M671,Maize,2415.95,220.53,193.52,3665.43,17.07,2157.93,2465.87,04/10/2024
S2780,F049,FP1056,M670,Sorghum,784.79,255.01,9285.42,5159.4,32.68,702.91,815.42,30/07/2024
S2781,F167,FP1311,M780,Cassava,1429.09,231.08,4393.81,2560.34,39.42,1022.18,1168.8,03/12/2024
S2782,F055,FP0643,M637,Yam,3030.57,284.34,3453.17,3972.56,27.32,2470.78,2973.58,13/01/2024
S2783,F281,FP1086,M657,Rice,1606.51,302.33,2073.13,3844.87,53.58,1459.02,1717.55,14/12/2024
S2784,F287,FP0857,M229,Cassava,2103.15,330.76,2180.37,2940.71,42.26,1827.66,2067.4,18/03/2024
S2785,F211,FP0931,M575,Cassava,1980.1,112.62,4607.8,3896.66,85.94,1630.39,1946.22,06/09/2024
S2786,F063,FP1416,M540,Maize,1796.34,338.24,5628.45,4029.98,55.0,1427.85,1837.08,12/12/2024
S2787,F053,FP0606,M606,Maize,2593.88,162.34,1855.82,3282.77,2.78,1891.25,2105.1,18/06/2024
S2788,F256,FP0395,M037,Cassava,2024.76,290.42,3477.8,633.23,91.3,1935.23,2250.01,18/03/2024
S2789,F018,FP0301,M865,Sorghum,2409.48,275.87,3661.82,4043.08,7.95,2379.09,2763.34,10/06/2024
S2790,F238,FP0083,M669,Cassava,2017.4,143.52,3250.64,635.39,47.92,1765.29,2234.24,28/05/2024
S2791,F169,FP1163,M517,Cassava,923.01,256.17,6973.38,4369.12,7.38,730.08,920.24,24/03/2024
